name,url,search_query
Chai Chouraha the Drive-In Cafe 24x7,https://www.google.com/maps/place/Chai+Chouraha+the+Drive-In+Cafe+24x7/data=!4m7!3m6!1s0x3962fdbd3ad7f607:0x4f89b636bb2fc564!8m2!3d22.7245169!4d75.8873625!16s%2Fg%2F11y22d6fpq!19sChIJB_bXOr39YjkRZMUvuza2iU8?authuser=0&hl=en&rclk=1,coffee shops in Indore
Tea Diaries Cafe,https://www.google.com/maps/place/Tea+Diaries+Cafe/data=!4m7!3m6!1s0x3962fd41d2c16345:0xd806421e385fcb2b!8m2!3d22.7282195!4d75.8772056!16s%2Fg%2F11hbnj06qv!19sChIJRWPB0kH9YjkRK8tfOB5CBtg?authuser=0&hl=en&rclk=1,coffee shops in Indore
THE CRUSH COFFEE,https://www.google.com/maps/place/THE+CRUSH+COFFEE/data=!4m7!3m6!1s0x3962fd52c29d47b9:0xcb69d3c8098f3d9d!8m2!3d22.7181299!4d75.8716488!16s%2Fg%2F11xkmkgw21!19sChIJuUedwlL9YjkRnT2PCcjTacs?authuser=0&hl=en&rclk=1,coffee shops in Indore
Mr. Beans,https://www.google.com/maps/place/Mr.+Beans/data=!4m7!3m6!1s0x3962fd34580fb925:0x7e7da4bae9794d33!8m2!3d22.723283!4d75.896925!16s%2Fg%2F11b6hwq1pb!19sChIJJbkPWDT9YjkRM0156bqkfX4?authuser=0&hl=en&rclk=1,coffee shops in Indore
The Throb Cafe,https://www.google.com/maps/place/The+Throb+Cafe/data=!4m7!3m6!1s0x3962fd0d18618beb:0x2d1d60a5760b83be!8m2!3d22.7285732!4d75.8941384!16s%2Fg%2F11vqlsbb47!19sChIJ64thGA39YjkRvoMLdqVgHS0?authuser=0&hl=en&rclk=1,coffee shops in Indore
"Peekaboo Cafe | Cold Coffee, Bubble Tea, Burger","https://www.google.com/maps/place/Peekaboo+Cafe+%7C+Cold+Coffee,+Bubble+Tea,+Burger/data=!4m7!3m6!1s0x3962fd118703348b:0xfa2237cc362f431!8m2!3d22.7262499!4d75.8875123!16s%2Fg%2F11vs28cs3y!19sChIJizQDhxH9YjkRMfRiw3wjog8?authuser=0&hl=en&rclk=1",coffee shops in Indore
Café Coffee Day,https://www.google.com/maps/place/Caf%C3%A9+Coffee+Day/data=!4m7!3m6!1s0x3962fd3e471fa59d:0x2cb8c256b1d8f54c!8m2!3d22.7212765!4d75.877433!16s%2Fg%2F11g6myym0p!19sChIJnaUfRz79YjkRTPXYsVbCuCw?authuser=0&hl=en&rclk=1,coffee shops in Indore
H3 Cafe,https://www.google.com/maps/place/H3+Cafe/data=!4m7!3m6!1s0x3962fdbfec422d27:0xe2f50ab5a735dcb3!8m2!3d22.7256505!4d75.8826238!16s%2Fg%2F11yjyrpyr7!19sChIJJy1C7L_9YjkRs9w1p7UK9eI?authuser=0&hl=en&rclk=1,coffee shops in Indore
Tinkus - New Palasia,https://www.google.com/maps/place/Tinkus+-+New+Palasia/data=!4m7!3m6!1s0x3962fdcb707529bb:0x176f78580ceb4431!8m2!3d22.7271109!4d75.8839762!16s%2Fg%2F11rj684q_x!19sChIJuyl1cMv9YjkRMUTrDFh4bxc?authuser=0&hl=en&rclk=1,coffee shops in Indore
"Cafe Palette, Indore","https://www.google.com/maps/place/Cafe+Palette,+Indore/data=!4m7!3m6!1s0x3962fd353fef94f5:0xb043c67e57f1559c!8m2!3d22.7254257!4d75.8985215!16s%2Fg%2F1hc2_qnh4!19sChIJ9ZTvPzX9YjkRnFXxV37GQ7A?authuser=0&hl=en&rclk=1",coffee shops in Indore
