name,url,search_query
Cafe De Casa,https://www.google.com/maps/place/Cafe+De+Casa/data=!4m7!3m6!1s0x396303cf654e0ed7:0x10569e23dcf2ec91!8m2!3d22.7611507!4d75.8872803!16s%2Fg%2F11shx883tn!19sChIJ1w5OZc8DYzkRkezy3COeVhA?authuser=0&hl=en&rclk=1,cafes in Indore
Meraki House Cafe,https://www.google.com/maps/place/Meraki+House+Cafe/data=!4m7!3m6!1s0x3962fdb7586074f9:0x8625873366535293!8m2!3d22.7157182!4d75.8901041!16s%2Fg%2F11wy72yg9q!19sChIJ-XRgWLf9YjkRk1JTZjOHJYY?authuser=0&hl=en&rclk=1,cafes in Indore
"Nothing Before Coffee- New Palasia, Indore","https://www.google.com/maps/place/Nothing+Before+Coffee-+New+Palasia,+Indore/data=!4m7!3m6!1s0x3962fd2f9cc28e9b:0x4bb527673fa3c74!8m2!3d22.7299385!4d75.882618!16s%2Fg%2F11rssmwrhw!19sChIJm47CnC_9YjkRdDz6c3ZSuwQ?authuser=0&hl=en&rclk=1",cafes in Indore
Cafe Bakewell,https://www.google.com/maps/place/Cafe+Bakewell/data=!4m7!3m6!1s0x3962fd3c1f4bdeaf:0x9fbc80b791e196e6!8m2!3d22.719512!4d75.8836762!16s%2Fg%2F1260ct7z2!19sChIJr95LHzz9YjkR5pbhkbeAvJ8?authuser=0&hl=en&rclk=1,cafes in Indore
Sonavi_d Cafe,https://www.google.com/maps/place/Sonavi_d+Cafe/data=!4m7!3m6!1s0x3962e30ffc070c87:0x1a1c2ca6cc8fbb45!8m2!3d22.7185441!4d75.8855953!16s%2Fg%2F11kc1xm474!19sChIJhwwH_A_jYjkRRbuPzKYsHBo?authuser=0&hl=en&rclk=1,cafes in Indore
#Wood Cafe,https://www.google.com/maps/place/%23Wood+Cafe/data=!4m7!3m6!1s0x3962fd476e107f7f:0x2094b3144d9456ef!8m2!3d22.7228859!4d75.8868703!16s%2Fg%2F11byxgb88p!19sChIJf38Qbkf9YjkR71aUTRSzlCA?authuser=0&hl=en&rclk=1,cafes in Indore
Hopin - Patio Cafe,https://www.google.com/maps/place/Hopin+-+Patio+Cafe/data=!4m7!3m6!1s0x3962fdd7bf9fca49:0xb2785b5bb66dbed3!8m2!3d22.7303917!4d75.8846806!16s%2Fg%2F11s9h3cl7j!19sChIJScqfv9f9YjkR075ttltbeLI?authuser=0&hl=en&rclk=1,cafes in Indore
Bunkyard Cafe Indore,https://www.google.com/maps/place/Bunkyard+Cafe+Indore/data=!4m7!3m6!1s0x3962fd3d4f45dfe5:0xbefba83c589df7ce!8m2!3d22.7199683!4d75.8883226!16s%2Fg%2F11qh7h09sk!19sChIJ5d9FTz39YjkRzvedWDyo-74?authuser=0&hl=en&rclk=1,cafes in Indore
"Cafe Palette, Indore","https://www.google.com/maps/place/Cafe+Palette,+Indore/data=!4m7!3m6!1s0x3962fd353fef94f5:0xb043c67e57f1559c!8m2!3d22.7254257!4d75.8985215!16s%2Fg%2F1hc2_qnh4!19sChIJ9ZTvPzX9YjkRnFXxV37GQ7A?authuser=0&hl=en&rclk=1",cafes in Indore
The Throb Cafe,https://www.google.com/maps/place/The+Throb+Cafe/data=!4m7!3m6!1s0x3962fd0d18618beb:0x2d1d60a5760b83be!8m2!3d22.7285732!4d75.8941384!16s%2Fg%2F11vqlsbb47!19sChIJ64thGA39YjkRvoMLdqVgHS0?authuser=0&hl=en&rclk=1,cafes in Indore
The HighGarden Cafe,https://www.google.com/maps/place/The+HighGarden+Cafe/data=!4m7!3m6!1s0x3962fde5e4367af5:0x3d68f1d6937299b5!8m2!3d22.7230349!4d75.8912168!16s%2Fg%2F11f8md3vbp!19sChIJ9Xo25OX9YjkRtZlyk9bxaD0?authuser=0&hl=en&rclk=1,cafes in Indore
"Nothing Before Coffee- New Palasia, Indore","https://www.google.com/maps/place/Nothing+Before+Coffee-+New+Palasia,+Indore/data=!4m7!3m6!1s0x3962fd2f9cc28e9b:0x4bb527673fa3c74!8m2!3d22.7299385!4d75.882618!16s%2Fg%2F11rssmwrhw!19sChIJm47CnC_9YjkRdDz6c3ZSuwQ?authuser=0&hl=en&rclk=1",cafes in Indore
Pool Side Cafe,https://www.google.com/maps/place/Pool+Side+Cafe/data=!4m7!3m6!1s0x3962fd1efd33076f:0xfc056e11a26ada5!8m2!3d22.7287351!4d75.888215!16s%2Fg%2F11pcprh39g!19sChIJbwcz_R79YjkRpa0mGuFWwA8?authuser=0&hl=en&rclk=1,cafes in Indore
Mangosteen Cafe,https://www.google.com/maps/place/Mangosteen+Cafe/data=!4m7!3m6!1s0x3962e3802902f807:0xbc78ea44094fb566!8m2!3d22.7060253!4d75.9242174!16s%2Fg%2F11y3v0852w!19sChIJB_gCKYDjYjkRZrVPCUTqeLw?authuser=0&hl=en&rclk=1,cafes in Indore
